YE150302B,浙江怡达,TA1.75C-H,0,MC,无,DC110V,400*5*10*16,有,默纳克,海1387,8米,,怡达快速铭牌检验报告,D型，要原点值，怡达包装箱和装箱清单，带两张合格证，一张怡达合格证，一张蓝光 ,2015/1/1,AC380V,海蓝环保水性自干漆,WYT-TA.3(10簧）,,特殊包装箱,E010046.3-4/P-201503015,,华东1,低,N,N
YE150302Eg,浙江怡达,TA1.75E-H,0,MC,无,DC110V,400*6*10*16-3G,有,默纳克,海1387,8米,,怡达快速铭牌检验报告,D型，要原点值，怡达包装箱和装箱清单，带两张合格证，一张怡达合格证，一张蓝光 ,2015/1/1,AC380V,海蓝环保水性自干漆,WYT-TA.3(12簧）,,特殊包装箱,E010046.57/P-201503068,,华东1,低,N,N
YE150302En,浙江怡达,TA1.75E-H,0,MC,无,DC110V,400*5*10*16,有,默纳克,海1387,8米,,怡达快速铭牌检验报告,D型，要原点值，怡达包装箱和装箱清单，带两张合格证，一张怡达合格证，一张蓝光 ,2015/1/1,AC380V,海蓝环保水性自干漆,WYT-TA.3(12簧）,,特殊包装箱,E010046.63-67/P-201503068,,华东1,低,N,N
YM150302J,辽宁富士(安徽）,TA1.75D-H,0,MC,无,DC220V,400*5*10*16,有,安川,海1387,8米,,蓝光铭牌,,2015/1/1,AC380V,海蓝环保水性自干漆,WYT-TA.3(10簧）,,蓝光标准包装箱,,,北方,低,N,N
4500806986,康力,U1.0FS-H,0,MM,无,DC110V,480*8*10*15-2C,无,新时达,海1387,10米,,康力铭牌,"D型,提供原点值，贴上下行标签",2015/1/1,AC380V,银灰,WYT-U.3(2T）,,蓝光标准包装箱,"10027130/230,260,280",,华东2,低,N,N
GLR201502130008（G15NL026）,苏州歌拉瑞,TA1.75E-H,0,MC,无,DC110V,400*5*10*16,有,默纳克,海1387,9米,,歌拉瑞中文铭牌，型号打：GWZ01A-02,"D型 ,歌拉瑞包装壁挂器无厂址",2015/1/1,AC380V,煤灰色红色接线盒,WYT-TA.3(12簧）,,特殊包装箱,,,华东1,低,N,N
YE2015-02057,恒达富士,TA1.0C-H,0,MC,无,DC110V,400*5*10*16,有,富士,海1387,7米,,恒达富士铭牌MP-118 ,D型,2015/1/1,AC380V,海蓝环保水性自干漆,WYT-TA.3(10簧）,,蓝光标准包装箱,2015-02057（5-5）,,华东1,低,N,N
YM150211A,四川科莱,U1.0ES-H,0,MM,无,DC220V,480*7*10*16-2D,有,CV,海1387,8米配,,蓝光英文铭牌,,2015/1/1,AC380V,海蓝环保水性自干漆,WYT-U.3(2T以下）,,蓝光标准包装箱,,,华东2,低,N,N
YM150210F,苏州富士制御电梯,TA1.0D-H,0,MC,无,DC110V,400*5*10*16,有,新时达,海1387,7米,,蓝光铭牌,D型，合格证和随机资料不放在箱子里单独邮给客户,2015/1/1,AC380V,海蓝环保水性自干漆,WYT-TA.3(10簧）,,蓝光标准包装箱,,,华东2,低,N,N
YE150211B,德尔法电梯,S2.0D-H,0,BCC,无,DC110V,400*5*10*16,有,默纳克,海1387,7米,,蓝光铭牌,D型,2015/1/1,AC380V,海蓝环保水性自干漆,DZE-14EA,,蓝光标准包装箱,D000518-521,,华东1,低,N,N
YE150212A,沃克斯电梯（上海腾能）,U2.0DS-H,0,MM,无,DC110V,480*6*12*18,有,默纳克,海1387,9米,,沃克斯铭牌MP-93检验报告,D型，沃克斯包装箱,2015/1/1,AC380V,海蓝环保水性自干漆,WYT-U.3(2T以下）,,特殊包装箱,V14NB643-646(WKS20150212038),,华东1,低,N,N
GLR201502120002(115LSP011-012),苏州歌拉瑞,TA1.5B-H,0,MC,无,DC110V,400*4*10*16,有,默纳克,海1387,9米,,蓝光英文铭牌,D型壁挂器无厂址,2015/1/1,AC380V,煤灰色红色接线盒,WYT-TA.3A(10簧）,,蓝光标准包装箱,,,华东1,低,N,N
GLR201502120023（115LSPM005）,苏州歌拉瑞,TA1.5E-H,0,MC,无,DC110V,400*5*10*16,无,默纳克,海1387,9米,,蓝光英文铭牌,D型壁挂器无厂址,2015/1/1,AC380V,煤灰色红色接线盒,WYT-TA.3(12簧）,,蓝光标准包装箱,,,华东1,低,N,N
GLR201502110022（G15NK022-025）,苏州歌拉瑞,TA1.75D-H,0,MC,无,DC110V,400*5*10*16,有,蓝光一体化,海1387,9米,,歌拉瑞英文铭牌，型号打：GWZ01A-02,D型，歌拉瑞包装，所有随机资料，主机及部件铭牌全部为英文，不允许有任何中文及拼音    壁挂器无厂址,2015/1/1,AC380V,煤灰色红色接线盒,WYT-TA.3(10簧）,,特殊包装箱,,,华东1,低,N,N
SYLG150210D,韩国富士,方型制动器（左）,0,,无,DC110V,WYT-TA.3,无,,,,,蓝光英文铭牌,"出口包装箱,用在TA1.0D主机上",2015/1/1,AC380V,海蓝环保水性自干漆,,,蓝光标准包装箱,,,国际,低,N,N
SSEC2015837(2015010100),苏州铃木,S1.5C-H,0,BCC,无,AC220V,400*5*10*16,有,默纳克,海1387,,,苏州铃木铭牌（SSEC版本）,不带电缆线,2015/1/1,AC380V,电机灰,DZE-14EB2,,特殊包装箱,,,华东2,低,N,N
SSEC2015815(2015010099),苏州铃木,S1.5D-H,0,BCC,无,AC220V,400*5*10*16,有,默纳克,海1387,,,苏州铃木铭牌（SSEC版本）,不带电缆线,2015/1/1,AC380V,电机灰,DZE-14EB2,,特殊包装箱,,,华东2,低,N,N
YS150210A,东莞三洋,TA1.75C-H,0,MC,无,DC110V,400*5*10*16,有,新时达,海1387,7米,,东莞三洋监制铭牌,D型,2015/1/1,AC380V,海蓝环保水性自干漆,WYT-TA.3(10簧）,,蓝光标准包装箱,A.2015.02.005,,华南,低,N,N
XDL153844,连云港西德电梯有限公司(江苏西继),U1.5ES-H,0,MM,无,DC110V,480*8*10*16-2D,有,CV,海1387,10米配,,蓝光铭牌SM-U,,2015/1/1,AC380V,电机灰,WYT-U.3(2T以下）,,蓝光标准包装箱,,,华东2,低,N,N
YM150209E,四川科莱,S2.0D-H,0,BCC,无,AC220V,400*6*10*16-3G,有,CV,海1387,8米配,,蓝光铭牌,,2015/1/1,AC380V,海蓝环保水性自干漆,DZE-14EB2,,蓝光标准包装箱,,,华东2,低,N,N
YM150209I,四川科莱,TA1.0B-H,0,MC,无,DC220V,400*4*10*16,有,CV,海1387,8米配,,蓝光铭牌,,2015/1/1,AC380V,海蓝环保水性自干漆,WYT-TA.3A(10簧）,,蓝光标准包装箱,,,华东2,低,N,N
YM150209G,中原智能,TA1.75D-H,0,MC,无,DC110V,400*5*10*16,有,默纳克,海1387,8米,,蓝光铭牌,D型,2015/1/1,AC380V,电机灰,WYT-TA.3(10簧）,,蓝光标准包装箱,,,华东2,低,N,N
YM150210A,杭州奥立达,TA0.5D-H,0,MC,无,DC110V,400*5*10*16,有,默纳克,海1387,7米,,奥立达铭牌1.1版本ALDWYT-T,"D型，型号WYT前加大写ALD ,奥立达包装箱",2015/1/1,AC380V,海蓝环保水性自干漆,WYT-TA.3(10簧）,,蓝光标准包装箱,,,华东1,低,N,N
YM150209D,杭州奥立达,TA1.0D-H,0,MC,无,DC110V,400*5*10*16,有,默纳克,海1387,7米,,蓝光铭牌,D型,2015/1/1,AC380V,海蓝环保水性自干漆,WYT-TA.3(10簧）,,蓝光标准包装箱,21500006,,华东1,低,N,N
YM150209C,杭州奥立达,TA1.75C-H,0,MC,无,DC110V,400*5*10*16,有,默纳克,海1387,7米,,蓝光铭牌,D型,2015/1/1,AC380V,海蓝环保水性自干漆,WYT-TA.3(10簧）,,蓝光标准包装箱,2150009-21500010,,华东1,低,N,N
GLR201502090011（G15NA008）,苏州歌拉瑞,TA1.0C-H,0,MC,无,DC110V,400*4*10*16,有,默纳克,海1387,9米,,歌拉瑞中文铭牌，型号打：GWZ01A-02,D型，歌拉瑞包装壁挂器无厂址,2015/1/1,AC380V,煤灰色红色接线盒,WYT-TA.3(10簧）,,特殊包装箱,,,华东1,低,N,N
预投YS150210E,广州广日,TA2.0D-H,0,MC,无,DC110V,V400*5*10*16,有,新时达,海1387,7米,,广日铭牌，作业号：16815735J，载重打印1050KG,D型，提供原点值，β105 γ40 ,2015/1/1,AC380V,豆绿色,WYT-TA.3(10簧）,,蓝光标准包装箱,,,华南,低,N,N
预投YS150210A,广州广日,TC1.75D-H,0,,无,DC110V,V400*5*10*16,有,新时达,海1387,7米,,广日铭牌，铭牌载重打印1050KG，作业号：16812648C,D型，提供原点值，β105 γ40 ,2015/1/1,AC380V,豆绿色,WYT-TA.3(10簧）,,蓝光标准包装箱,,,华南,低,N,N
预投YS150210C,广州广日,TC2.0C-H,0,,无,DC110V,V400*5*10*16,有,新时达,海1387,7米,,广日铭牌，铭牌载重打印825KG，作业号：16812648B,D型，提供原点值，β105 γ40 ,2015/1/1,AC380V,豆绿色,WYT-TA.3(10簧）,,蓝光标准包装箱,,,华南,低,N,N
SYLG150210A,韩国富士,T1.0BM-H,0,MC,无,DC110V,325*5*8*12,有,富士,海1387,10米,,"韩国富士铭牌,需要贴韩国富士专用KTL贴（TA1.0B的）","出口包装箱（2层），减震垫20块（赠,WYT-TAM-5），机座外型特殊，韩国富士用图纸,另每台带4个M16*45螺栓,预先接上编码器电缆",2015/1/1,AC380V,海蓝环保水性自干漆,WYT-TAM.3,,出口2层包装箱,,,国际,低,N,N
PO01502070011.3,广州广日,曳引轮,0,,无,,480*7*10*16-3G,无,,,,,,"WYT-Y2D-3G,木箱包装",2015/1/1,AC380V,海蓝环保水性自干漆,,,蓝光标准包装箱,,,华南,低,N,N
YE150209F,浙江怡达,TA1.0DL-H,0,MC,无,DC110V,480*5*10*16,无,富士,海1387,8米,,蓝光英文铭牌检验报告,D型，要原点值，出口免熏蒸包装,2015/1/1,AC380V,海蓝环保水性自干漆,WYT-TA.3(12簧）,,出口免熏蒸包装,D04CB091R.3-5/P-201502075,,华东1,低,N,N
YE150209E,浙江怡达,U1.0FS-H,0,MM,无,DC110V,480*6*12*18,无,富士,海1387,8米,,蓝光英文铭牌检验报告,D型，要原点值，U出口主机包装箱,2015/1/1,AC380V,海蓝环保水性自干漆,WYT-U.3(2T）,,蓝光标准包装箱,D04CB091R.1-2/P-201502075,,华东1,低,N,N
YE2015-02062-02064,恒达富士,TA1.75C-H,0,MC,无,DC110V,400*5*10*16,有,富士,海1387,7米,,恒达富士铭牌MP-118 铭牌打 1.5M/S  ,D型,2015/1/1,AC380V,海蓝环保水性自干漆,WYT-TA.3(10簧）,,蓝光标准包装箱,2015-02062-02064,,华东1,低,N,N
YE2015-02059,恒达富士,U1.0FS-H,0,MM,无,DC110V,480*7*12*18,有,富士,海1387,7米,,恒达富士铭牌MP-118 ,D型,2015/1/1,AC380V,海蓝环保水性自干漆,WYT-U.3(2T）,,蓝光标准包装箱,2015-02059,,华东1,低,N,N
YN150209A,北方个人,DZE-14EAS,0,,无,DC110V,,无,,,,,,木箱包装,2015/1/1,AC380V,海蓝环保水性自干漆,,,蓝光标准包装箱,,,北方,低,N,N
SSEC2015723(201510107-0108),苏州铃木,S2.0CL-H,0,BCC,无,AC220V,480*5*10*16-3U,有,默纳克,海1387,,,苏州铃木铭牌（SSEC版本）,不带电缆线,2015/1/1,AC380V,电机灰,DZE-14EB2,,特殊包装箱,,,华东2,低,N,N
SSEC2015656(2015020118),苏州铃木,TA1.0D-H,0,MC,无,DC110V,400*5*10*16,有,默纳克,海1387,,,苏州铃木铭牌（SSEC版本）,不带电缆线,2015/1/1,AC380V,电机灰,WYT-TA.3(10簧）,,特殊包装箱,,,华东2,低,N,N
801145,珠江中富,U1.0ES-H,0,MM,无,DC110V,480*7*12*18,有,默纳克,海1387,7米配,,珠江富士（中国）铭牌,D型,2015/1/1,AC380V,海蓝环保水性自干漆,WYT-U.3(2T以下）,,蓝光标准包装箱,,,华南,低,N,N
YE150205H,奥玛斯电梯（苏州）,TA1.0D-H,0,MC,无,DC110V,400*5*10*16,无,默纳克,海1387,7米,,蓝光铭牌  铭牌打2000KG 0.5M/S 4:1,D型,2015/1/1,AC380V,海蓝环保水性自干漆,WYT-TA.3(10簧）,,蓝光标准包装箱,20150204,,华东1,低,N,N
YE150205G,德森克,TA1.5D-H,0,MC,无,DC110V,400*5*10*16,有,默纳克,海1387,7米,,德森克铭牌，出厂编码打D2143系列型号DSK-TB-II  ,D型 ,2015/1/1,AC380V,海蓝环保水性自干漆,WYT-TA.3(10簧）,,蓝光标准包装箱,D2143,,华东1,低,N,N
YS150203E,广东朗格斯,TA1.0C-H,0,MC,无,DC110V,400*5*10*16,有,默纳克,海1387,7米,,蓝光铭牌,D型,2015/1/1,AC380V,海蓝环保水性自干漆,WYT-TA.3(10簧）,,蓝光标准包装箱,,,华南,低,N,N
YS150205I,广东联合富士,TA1.6D-H,0,MC,无,DC110V,400*5*10*16,有,默纳克,海1387,7米,,蓝光铭牌，铭牌梯速打1.5M/S,D型,2015/1/1,AC380V,海蓝环保水性自干漆,WYT-TA.3(10簧）,,蓝光标准包装箱,502053,,华南,低,N,N
YS150205G,广东联合富士,TA1.6E-H,0,MC,无,DC110V,400*5*10*16,有,默纳克,海1387,7米,,蓝光铭牌，铭牌梯速打1.5M/S ,D型,2015/1/1,AC380V,海蓝环保水性自干漆,WYT-TA.3(12簧）,,蓝光标准包装箱,502060,,华南,低,N,N
YS150205D,广东亚太西奥,TA1.0D-H,0,MC,无,DC110V,400*5*10*16,有,默纳克,海1387,7米,,广东亚太西奥铭牌,D型,2015/1/1,AC380V,海蓝环保水性自干漆,WYT-TA.3(10簧）,,蓝光标准包装箱,XAK20150203-1,,华南,低,N,N
YM150205G,浙江飞亚,Y1.0CS-H,0,AWW,无,DC110V,410*7*10*16-3C,有,蓝光一体化,海1387,7米,,蓝光铭牌,"D型 ,有库存，不用排产",2015/1/1,AC380V,海蓝环保水性自干漆,DZE-16E3B2A,,蓝光标准包装箱,,,华东1,低,N,N
PO01502060033.2,广州广日,Y1.75D1-N,0,ENN,无,DC110V,480*7*10*16-3G,有,华为,多8192,7米,,广日铭牌，作业号：16806564B,提供原点值 ,2015/1/1,AC380V,豆绿色,DZE-16E3B2A,,蓝光标准包装箱,,,华南,低,N,N
15Z0259,广州永日,U1.5DS-H,0,MM,无,DC110V,480*6*12*18,有,富士,海1387,,,蓝光铭牌,不带电缆,2015/1/1,AC380V,中酞兰,WYT-TA.3(10簧）,,蓝光标准包装箱,,,华南,低,N,N
YE150204E,德森克,U1.0ES-H,0,MM,无,DC110V,480*7*12*18,有,默纳克,海1387,7米,,德森克铭牌，出厂编码打D2287系列型号DSK-TB-II,D型 ,2015/1/1,AC380V,海蓝环保水性自干漆,WYT-U.3(2T以下）,,蓝光标准包装箱,D2287,,华东1,低,N,N
YE150205D,苏州富士精工,TA1.5C-H,0,MC,无,DC110V,400*5*10*16,有,默纳克,海1387,10米,,蓝光铭牌,D型,2015/1/1,AC380V,海蓝环保水性自干漆,WYT-TA.3(10簧）,,蓝光标准包装箱,15-02024#,,华东1,低,N,N
YS150204A,广东华凯,U1.75DS-H,0,MM,无,DC110V,480*7*12*18,有,默纳克,海1387,7米,,"蓝光铭牌,铭牌梯速打1.5M/S ",D型,2015/1/1,AC380V,海蓝环保水性自干漆,WYT-U.3(2T以下）,,蓝光标准包装箱,K201501018,,华南,低,N,N
YM150205B,浙江汉诺威,TA1.0D-H,0,MC,无,DC110V,400*5*10*16,有,默纳克,海1387,10米,,蓝光铭牌,D型,2015/1/1,AC380V,海蓝环保水性自干漆,WYT-TA.3(10簧）,,蓝光标准包装箱,HNW2015K0005,,华东1,低,N,N
GY-15-02,博林特,Y2.5F2-H,0,EWW,无,AC220V,480*12*12*15-3F(C),有,默纳克,海1387,7米,,蓝光铭牌,D型,2015/1/1,AC380V,海蓝环保水性自干漆,DZE-16E3B2,,蓝光标准包装箱,,,北方,低,N,N
YE150205A,浙江屹立,TA1.75D-H,0,MC,无,DC110V,400*5*10*16,有,蓝光一体化,海1387,7米,,蓝光铭牌,D型,2015/1/1,AC380V,海蓝环保水性自干漆,WYT-TA.3(10簧）,,蓝光标准包装箱,150205(0235),,华东1,低,N,N
XDL153789,连云港西德电梯有限公司(江苏西继),U1.0ES-H,0,MM,无,DC110V,480*8*10*16-2D,有,CV,海1387,10米配,,主机用西德中文铭牌，制动器和上行超速铭牌用蓝光中文  SM-U,西门子LOGO包装箱,2015/1/1,AC380V,电机灰,WYT-U.3(2T以下）,,出口单层包装箱,,,华东2,低,N,N
YN15-0055,辽宁三洋,TA1.75C-H,0,MC,无,DC220V,400*5*10*16,有,蓝光一体化,海1387,7米,,蓝光铭牌,D型,2015/1/1,AC380V,海蓝环保水性自干漆,WYT-TA.3(10簧）,,蓝光标准包装箱,,,北方,低,N,N
YN15-0054,辽宁三洋,TA1.75D-H,0,MC,无,DC220V,400*5*10*16,有,蓝光一体化,海1387,7米,,蓝光铭牌,D型,2015/1/1,AC380V,海蓝环保水性自干漆,WYT-TA.3(10簧）,,蓝光标准包装箱,,,北方,低,N,N
PO01502040011.2,广州广日,Y2.0E1-N,0,ENN,无,DC110V,480*7*10*16-3G,有,华为,多8192,7米,,广日铭牌，作业号：16806564G,提供原点值 ,2015/1/1,AC380V,豆绿色,DZE-16E3B2A,,蓝光标准包装箱,,,华南,低,N,N
YS150203A,广州日新,TA1.0C-H,0,MC,无,DC110V,V400*5*10*16,有,新时达,海1387,7米,,蓝光铭牌,D型β105 γ40 ,2015/1/1,AC380V,豆绿色,WYT-TA.3(10簧）,,蓝光标准包装箱,,,华南,低,N,N
YS150203B,广州日新,TA1.0D-H,0,MC,无,DC110V,V400*5*10*16,有,新时达,海1387,7米,,蓝光铭牌,D型β105 γ40 ,2015/1/1,AC380V,豆绿色,WYT-TA.3(10簧）,,蓝光标准包装箱,,,华南,低,N,N
4500802846,成都康力,S2.0DL-H,0,BCC,无,AC220V,480*6*10*16-3AD,有,新时达,海1387,10米,,康力铭牌,D型，减震12块（赠），康力防护罩，康力包装，带M24*130组合螺栓，提供原点值，贴上下行标签,2015/1/1,AC380V,银灰,DZE-14EB2,,蓝光标准包装箱,152000279/130-150,,华东2,低,N,N
MJ20150204-01,江苏美佳,TA1.5C-H,0,MC,无,DC110V,400*5*10*16,有,蓝光一体化,海1387,6米,,蓝光铭牌,D型,2015/1/1,AC380V,电机灰,WYT-TA.3(10簧）,,蓝光标准包装箱,,,华东2,低,N,N
MJ20150204-02,江苏美佳,TA1.5D-H,0,MC,无,DC110V,400*5*10*16,有,蓝光一体化,海1387,6米,,蓝光铭牌,D型,2015/1/1,AC380V,电机灰,WYT-TA.3(10簧）,,蓝光标准包装箱,,,华东2,低,N,N
YS150202G,东莞三洋,S1.5C-H,0,BCC,无,AC220V,400*5*10*16,有,新时达,海1387,7米,,东莞三洋监制铭牌,D型 ,2015/1/1,AC380V,海蓝环保水性自干漆,DZE-14EB2,,蓝光标准包装箱,A.2015.01.043,,华南,低,N,N
YE150203M,苏州富士精工,TA1.75D-H,0,MC,无,DC110V,400*5*10*16,有,默纳克,海1387,10米,,蓝光铭牌,D型 ,2015/1/1,AC380V,海蓝环保水性自干漆,WYT-TA.3(10簧）,,蓝光标准包装箱,销售购买,,华东1,低,N,N
YS150202H,广东朗格斯,TA0.5D-H,0,MC,无,DC110V,400*5*10*16,有,默纳克,海1387,7米,,蓝光铭牌,D型,2015/1/1,AC380V,海蓝环保水性自干漆,WYT-TA.3(10簧）,,蓝光标准包装箱,H201501008,,华南,低,N,N
YS150202C,广东亚太西奥,S1.5C-H,0,BCC,无,DC110V,400*5*10*16,有,默纳克,海1387,7米,,广东亚太西奥铭牌,D型,2015/1/1,AC380V,海蓝环保水性自干漆,DZE-14EA,,蓝光标准包装箱,XAK20150116-9,,华南,低,N,N
YS150202A,广东亚太西奥,S1.75C-H,0,BCC,无,DC110V,400*5*10*16,有,默纳克,海1387,7米,,广东亚太西奥铭牌,D型,2015/1/1,AC380V,海蓝环保水性自干漆,DZE-14EA,,蓝光标准包装箱,XAK20150116-4-5,,华南,低,N,N
YE150203C,沃克斯电梯（上海腾能）,TA1.5B-H,0,MC,无,DC110V,400*4*10*16,有,新时达,海1387,9米,,蓝光铭牌检验报告,D型，沃克斯包装箱,2015/1/1,AC380V,海蓝环保水性自干漆,WYT-TA.3A(10簧）,,特殊包装箱,V13N8144-8146(WKS20150202051),,华东1,低,N,N
YS150202F,广东亚太西奥,TA1.5D-H,0,MC,无,DC110V,400*5*10*16,有,默纳克,海1387,7米,,广东亚太西奥铭牌,D型,2015/1/1,AC380V,海蓝环保水性自干漆,WYT-TA.3(10簧）,,蓝光标准包装箱,XAK20150121-2,,华南,低,N,N
YE150203B,浙江快客,TA1.0C-H,0,MC,无,DC110V,400*5*10*16,有,新时达,海1387,7米,,蓝光铭牌 ,D型 ,2015/1/1,AC380V,海蓝环保水性自干漆,WYT-TA.3(10簧）,,蓝光标准包装箱,HT15010014(L1),,华东1,低,N,N
15Z0238,广州永日,U1.0FS-H,0,MM,无,DC110V,480*6*12*18,有,富士,海1387,,,蓝光铭牌,不带电缆,2015/1/1,AC380V,中酞兰,WYT-U.3(2T）,,蓝光标准包装箱,,,华南,低,N,N
YS150202I,惠州通力,TA1.5B-H,0,MC,无,DC110V,400*4*10*16,无,默纳克,海1387,7米,,蓝光铭牌,D型,2015/1/1,AC380V,海蓝环保水性自干漆,WYT-TA.3A(10簧）,,蓝光标准包装箱,A.2015.01.002,,华南,低,N,N
YE150202A,奥玛斯电梯（苏州）,TA1.0C-H,0,MC,无,DC110V,400*5*10*16,有,默纳克,海1387,7米,,蓝光铭牌,D型  ,2015/1/1,AC380V,海蓝环保水性自干漆,WYT-TA.3(10簧）,,蓝光标准包装箱,20150119,,华东1,低,N,N
PO01502020025.1,广州广日,TA1.0B-H,0,MC,无,DC110V,V400*5*8*14-2M,无,新时达,海1387,7米,,广日铭牌，作业号：16818488A ,D型，提供原点值，β85 γ50 V型，防护罩用WYT-TA.6B,2015/1/1,AC380V,豆绿色,WYT-TA.3A(10簧）,,蓝光标准包装箱,,,华南,低,N,N
SSEC2015509(2015010086),苏州铃木,TA1.5C-H,0,MC,无,DC110V,400*5*10*16,有,默纳克,海1387,,,苏州铃木铭牌（SSEC版本）,不带电缆线,2015/1/1,AC380V,电机灰,WYT-TA.3(10簧）,,特殊包装箱,,,华东2,低,N,N
YS150129D,广东朗格斯,TA1.0A-H,0,MC,无,DC110V,400*4*10*16,有,默纳克,海1387,7米,,蓝光铭牌,D型,2015/1/1,AC380V,海蓝环保水性自干漆,WYT-TA.3A(10簧）,,蓝光标准包装箱,K201501010,,华南,低,N,N
YM150202A,杭州奥立达,TA1.0E-H,0,MC,无,DC110V,400*5*10*16,有,默纳克,海1387,7米,,奥立达铭牌1.1版本ALDWYT-T,"D型，型号WYT前加大写ALD ,奥立达包装箱",2015/1/1,AC380V,海蓝环保水性自干漆,WYT-TA.3(12簧）,,蓝光标准包装箱,11500313,,华东1,低,N,N
YS150130A,广东辛格林,U1.75ES-H,0,MM,无,DC110V,480*7*12*18,无,默纳克,海1387,10米,,蓝光铭牌，铭牌梯速打印1.5M/S,D型,2015/1/1,AC380V,海蓝环保水性自干漆,WYT-U.3(2T以下）,,蓝光标准包装箱,SGL20150127-1,,华南,低,N,N
YE150202C,沃克斯电梯（上海腾能）,Y2.5B3-H,0,AWW,无,AC220V,410*6*10*16-3C,有,新时达,海1387,9米,,蓝光铭牌检验报告,"D型,沃克斯包装箱",2015/1/1,AC380V,海蓝环保水性自干漆,DZE-16E3B2,,特殊包装箱,V14N0978-0979(WKS20150202001),,华东1,低,N,N
82176,珠江中富,U1.75ES-H,0,MM,无,DC110V,480*7*12*18,有,富士,海1387,7米配,,珠江中富铭牌,D型 ,2015/1/1,AC380V,海蓝环保水性自干漆,WYT-U.3(2T以下）,,蓝光标准包装箱,,,华南,低,N,N
CQT201502-2-5,山东百斯特,U1.75ES-H,0,MM,无,DC110V,480*7*12*18,无,默纳克,海1387,10米,,蓝光铭牌,D型,2015/1/1,AC380V,海蓝环保水性自干漆,WYT-U.3(2T以下）,,特殊包装箱,,,北方,低,N,N
YM150130A,西威电梯江苏有限公司,TA1.0C-H,0,MC,无,DC110V,400*5*10*16,有,新时达,海1387,10米,,西威铭牌,D型,2015/1/1,AC380V,海蓝环保水性自干漆,WYT-TA.3(10簧）,,蓝光标准包装箱,2014-K-00838,,华东2,低,N,N
YM150130B,西威电梯江苏有限公司,TA1.5C-H,0,MC,无,DC110V,400*5*10*16,有,新时达,海1387,10米,,西威铭牌,D型,2015/1/1,AC380V,海蓝环保水性自干漆,WYT-TA.3(10簧）,,蓝光标准包装箱,,,华东2,低,N,N
YM150130C,西威电梯江苏有限公司,TA1.75C-H,0,MC,无,DC110V,400*5*10*16,有,新时达,海1387,10米,,江苏广日德科铭牌,D型,2015/1/1,AC380V,海蓝环保水性自干漆,WYT-TA.3(10簧）,,蓝光标准包装箱,,,华东2,低,N,N
YS150129B,广东联合富士,TA1.6B-H,0,MC,无,DC110V,400*4*10*16,有,默纳克,海1387,7米,,"蓝光铭牌,铭牌梯速打1.5M/S ",D型，主机电压AC220V,2015/1/1,AC220V,海蓝环保水性自干漆,WYT-TA.3A(10簧）,,蓝光标准包装箱,503003,,华南,低,N,N
YS150128F,广东广船,TA1.5D-H,0,MC,无,DC110V,400*5*10*16,有,默纳克,海1387,7米,,蓝光铭牌,D型,2015/1/1,AC380V,海蓝环保水性自干漆,WYT-TA.3(10簧）,,蓝光标准包装箱,14833615 L1#,,华南,低,N,N
YS150128B,广州东方,TA1.0D-H,0,MC,无,DC110V,400*5*10*16,有,新时达,海1387,7米,,蓝光铭牌,D型，主机下置，带盘车装置,2015/1/1,AC380V,海蓝环保水性自干漆,WYT-TA.3(10簧）,,蓝光标准包装箱,15T7730013,,华南,低,N,N
GLR201501290005（G15NA001-006）,苏州歌拉瑞,TA1.5D-H,0,MC,无,DC110V,400*5*10*16,有,默纳克,海1387,9米,,苏州歌拉瑞中文铭牌，型号打：GWZ01A-02,D型.歌拉瑞包装壁挂器无厂址,2015/1/1,AC380V,煤灰色红色接线盒,WYT-TA.3(10簧）,,特殊包装箱,,,华东1,低,N,N
YM150128A,浙江喜来登,TA1.5B-H,0,MC,无,DC110V,400*4*10*16,有,默纳克,海1387,8米配,,蓝光铭牌,D型，减震1套（赠）,2015/1/1,AC380V,海蓝环保水性自干漆,WYT-TA.3A(10簧）,,蓝光标准包装箱,XDL15K0388许清江,,华东1,低,N,N
YM150128D,浙江喜来登,TA1.5D-H,0,MC,无,DC110V,400*5*10*16,有,默纳克,海1387,8米配,,蓝光铭牌,D型，减震1套（赠）,2015/1/1,AC380V,海蓝环保水性自干漆,WYT-TA.3(10簧）,,蓝光标准包装箱,XDL15K0398福建省金加工时恒达裕皮革制品有限公司,,华东1,低,N,N
YE150129F,浙江快客,TA1.5D-H,0,MC,无,DC110V,400*5*10*16,有,默纳克,海1387,7米,,蓝光铭牌 ,D型 ,2015/1/1,AC380V,海蓝环保水性自干漆,WYT-TA.3(10簧）,,蓝光标准包装箱,HT14120147（L1-L4）,,华东1,低,N,N
YE150129J,浙江怡达,U1.75ES-H,0,MM,无,DC110V,480*6*12*18,有,默纳克,海1387,8米,,怡达快速铭牌检验报告,D型，要原点值，怡达包装箱和装箱清单，带两张合格证，一张怡达合格证，一张蓝光 ,2015/1/1,AC380V,海蓝环保水性自干漆,WYT-U.3(2T以下）,,特殊包装箱,D020025.3-5/P-2015011038,,华东1,低,N,N
PO01501240003,广州广日,S1.75D-N,0,BCC,无,DC110V,V400*5*10*16,有,华为,多8192,7米,,广日铭牌，作业号：16804638G,提供原点值,2015/1/1,AC380V,豆绿色,DZE-14EA,,蓝光标准包装箱,,,华南,低,N,N
